id,city,cc1,minrate,nr_rooms,checkin,default_comm_lang,office_id,km_from_city_center,first_opened,payment_method,star_rating,hotel_type
54806,Paris,fr,338.1,1,14:00,en,4,3,1/30/15,"cc,bt",4,Apartment
42174,Venice,it,0,2,15:00,it,363,3,11/14/14,"cc,bt",5,Apartment
374,Milano,it,48.02,3,14:00,NA,221,3,2/15/16,"ca, bt,",,Apartment
79384,Milano,it,93.1,1,15:00,it,221,2,6/15/15,"cc,ca,bt,bc",3,Apartment
54705,Milano,it,0,1,12:00,it,221,7,1/27/15,"cc, ca, bt",3,Apartment
102461,Palermo,it,52.92,1,11:00,it,326,6,11/19/15,"cc,bt",,Apartment
36088,Roma,it,53.9,1,14:30,it,13,13,9/22/14,"cc, ca, bt",3,Apartment
102267,Roma,it,46.55,2,14:00,it,13,5,11/17/15,"cc,ca",5,Bed and Breakfast
74459,Milano,it,0,1,12:00,en,221,5,5/26/15,"cc,ca,bt,bc",4,Apartment
12638,Roma,it,65.268,3,12:00,it,13,2,05/08/2014,ca,1,Bed and Breakfast
50015,Roma,it,0,1,14:00,it,13,8,12/15/14,"cc,ca,bt,bc",3,Apartment
55968,Milano,it,55.86,75,14:00,it,221,8,02/09/2015,"cc, ca, bt",3,Hotel
107613,Nice,fr,71.54,1,15:00,en,378,5,1/26/16,"cc,ca,bt,bc",2,Apartment
4881,Napoli,it,0,1,15:00,it,353,11,1/29/14,"cc,ca,bt,bc",4,Apartment
89071,Milano,it,68.6,1,14:00,en,221,11,08/03/2015,"cc,bt",3,Apartment
46277,Florence,it,0,1,14:30,en,279,12,11/29/14,"cc,bt",4,Apartment
79956,Roma,it,61.74,1,15:00,it,13,12,6/16/15,"cc,bt",5,Apartment
35399,Paris,fr,90.48666634,1,14:00,fr,4,3,10/01/2014,"cc,bt",2,Apartment
86282,Roma,it,53.9,1,14:30,it,13,7,7/23/15,"cc,ca",3,Holiday home
110899,Roma,it,78.4,1,14:00,it,13,2,2/28/16,"cc,bt",3,Apartment
9429,Roma,it,80.801,3,14:00,it,13,10,05/09/2014,"cc,bt",5,Guest house
113835,Palermo,it,22.05,1,15:00,it,326,1,3/20/16,"cc,bt",,Apartment
32000,Paris,fr,72.765,4,15:00,NA,4,4,8/18/14,"cc, ca, bt",5,Apartment
54971,Florence,it,0,1,15:00,it,279,14,2/27/15,"cc,ca",,Apartment
115329,Venice,it,78.4,2,14:00,it,363,13,3/23/16,"cc,bt",1,Bed and Breakfast
86033,Milano,it,164.64,1,14:00,it,221,15,7/16/15,"cc, ca, bt",3,Apartment
116911,Milano,it,56.84,1,15:00,en,221,3,04/12/2016,"cc,bt",3,Apartment
105365,Cannes,fr,79.38,125,13:00,fr,378,6,01/11/2016,"ca, bt,",3,Hotel
114122,Roma,it,213.15,1,16:00,it,13,2,3/17/16,"cc, ca, bt",5,Apartment
106018,Paris,fr,0,1,14:00,en,4,3,12/30/15,"cc,ca",,Apartment
63946,Napoli,it,87.22,1,12:00,it,353,6,3/27/15,"cc,bt",4,Apartment
27560,Roma,it,0,1,15:00,it,13,2,8/22/14,"ca, bt,",2,Apartment
59384,Milano,it,0,1,15:00,it,221,1,03/11/2015,"cc, ca, bt",5,Apartment
106144,Roma,it,91.63,1,12:00,it,13,15,1/31/16,"cc,bt",2,Apartment
49539,Paris,fr,58.8,36,14:00,fr,4,0,12/24/14,"cc,bt",4,Hotel
20876,Roma,it,167.9066663,1,16:00,NA,13,9,6/18/14,"cc,bt",,Apartment
93977,Paris,fr,97.02,1,12:00,en,4,0,9/14/15,"cc,bt",,Apartment
25122,Cannes,fr,196,1,13:00,xu,378,15,6/26/14,"cc, ca, bt",3,Apartment
80114,Roma,it,49,2,14:00,it,13,14,6/19/15,"ca, bt,",3,Bed and Breakfast
17054,Paris,fr,0,1,16:00,fr,4,13,05/12/2014,ca,1,Apartment
79428,Roma,it,99.96,2,15:00,it,13,0,6/15/15,ca,,Apartment
108734,Venice,it,148.96,1,14:00,NA,0,2,3/14/16,"cc,bt",4,Apartment
77406,Roma,it,63.7,3,13:00,it,13,6,06/05/2015,"cc, ca, bt",5,Bed and Breakfast
106441,Palermo,it,73.5,2,11:30,it,326,7,04/06/2016,"cc, ca, bt",5,Bed and Breakfast
86219,Florence,it,34.3,1,15:00,it,279,8,7/16/15,ca,,Apartment
82208,Cannes,fr,0,1,15:00,xu,378,15,6/25/15,ca,1,Apartment
28078,Paris,fr,0,1,14:00,fr,4,9,08/04/2014,"cc,bt",5,Apartment
36046,Paris,fr,107.8,1,15:00,en,4,9,10/03/2014,"cc,ca",4,Apartment
66254,Roma,it,0,1,10:00,en,13,4,05/06/2015,"cc,ca",,Apartment
87725,Roma,it,91.14,1,15:00,it,13,1,7/25/15,"cc,ca,bt,bc",4,Apartment
65847,Roma,it,88.2,1,11:00,it,13,10,4/17/15,"ca, bt,",3,Apartment
116884,Nice,fr,135.24,1,16:00,fr,378,7,4/13/16,"cc,bt",,Apartment
56546,Roma,it,0,1,11:30,it,13,1,2/18/15,"cc, ca, bt",4,Apartment
69590,Roma,it,77.42,1,15:00,it,13,5,05/01/2015,"cc,bt",3,Apartment
95018,Palermo,it,38.416,4,14:00,it,326,5,9/30/15,ca,3,Bed and Breakfast
95082,Roma,it,96.04,1,11:30,it,13,8,9/21/15,"cc, ca, bt",5,Apartment
109543,Milano,it,54.929,1,15:00,it,221,3,02/09/2016,"ca, bt,",2,Apartment
67954,Milano,it,34.3,10,14:00,it,221,3,5/27/15,"cc,ca",3,Hotel
65516,Roma,it,97.02,1,14:00,it,13,4,04/09/2015,"ca, bt,",5,Apartment
98878,Roma,it,0,1,14:00,it,13,11,10/29/15,"cc, ca, bt",,Apartment
73109,Milano,it,86.5046,4,14:00,en,221,4,5/22/15,"cc,bt",4,Guest house
18185,Roma,it,47.04,3,12:00,it,13,2,5/20/14,"cc,ca",3,Bed and Breakfast
71775,Palermo,it,68.6,1,10:00,it,326,9,5/14/15,"cc, ca, bt",3,Apartment
115530,Paris,fr,137.2,1,15:00,fr,4,2,3/23/16,"cc,ca",4,Apartment
44453,Roma,it,0,1,14:00,it,13,1,12/05/2014,"cc, ca, bt",,Apartment
36539,Roma,it,0,1,13:30,it,13,10,9/26/14,ca,2,Apartment
42936,Cannes,fr,0,1,15:30,fr,378,9,12/22/14,"cc, ca, bt",3,Apartment
70052,Milano,it,85.26,1,14:30,en,221,13,05/06/2015,ca,3,Apartment
115485,Milano,it,63.7,1,14:00,it,221,4,3/24/16,"cc,bt",,Apartment
92778,Roma,it,9.8,1,13:00,it,13,15,09/01/2015,"cc,bt",3,Apartment
107051,Palermo,it,43.12,4,14:00,it,326,2,2/24/16,ca,3,Bed and Breakfast
41591,Roma,it,0,1,14:00,it,13,2,11/05/2014,"cc,ca",3,Apartment
56491,Milano,it,0,1,15:00,it,221,4,2/13/15,ca,3,Apartment
104751,Roma,it,62.72,3,11:30,it,13,3,12/29/15,"cc,ca",3,Bed and Breakfast
114115,Florence,it,65.17,1,15:00,it,279,2,3/18/16,"cc, ca, bt",3,Apartment
105105,Roma,it,225.4,1,14:00,it,13,14,01/03/2016,"cc,ca",3,Apartment
61938,Roma,it,0,1,14:30,it,13,3,3/17/15,"cc, ca, bt",5,Apartment
39130,Roma,it,0,1,13:00,NA,13,15,12/03/2014,"cc, ca, bt",3,Apartment
88709,Cannes,fr,0,1,14:00,fr,378,13,08/04/2015,"cc, ca, bt",2,Apartment
94751,Roma,it,0,1,16:00,it,13,1,9/23/15,"ca, bt,",5,Apartment
48274,Venice,it,657.7662,1,16:00,NA,363,4,12/24/14,"cc, ca, bt",2,Apartment
66722,Milano,it,0,1,14:00,it,221,2,4/15/15,"cc, ca, bt",,Apartment
66212,Milano,it,0,1,15:00,it,221,7,04/12/2015,"cc,bt",3,Apartment
59423,Venice,it,0,1,15:00,it,363,7,03/05/2015,"cc, ca, bt",1,Apartment
39467,Nice,fr,0,1,16:00,fr,378,2,10/06/2014,ca,3,Apartment
51494,Florence,it,0,1,15:30,it,279,2,03/11/2015,"cc,bt",,Apartment
54421,Lyon,fr,68.992,1,14:00,fr,186,3,1/27/15,"cc,ca",3,Holiday home
5211,Roma,it,0,1,14:00,it,13,7,1/31/14,"cc,bt",3,Apartment
102741,Roma,it,98,1,14:00,it,13,15,11/21/15,"cc,ca",,Apartment
43819,Venice,it,0,2,14:00,it,363,2,11/19/14,"cc, ca, bt",4,Apartment
104259,Palermo,it,24.255,1,14:00,en,326,2,12/17/15,"cc,bt",3,Apartment
55750,Palermo,it,0,1,14:00,it,326,3,02/09/2015,"cc, ca, bt",3,Apartment
58278,Roma,it,0,1,12:00,it,13,0,2/24/15,"cc,bt",3,Apartment
50011,Palermo,it,0,1,12:00,it,326,11,12/15/14,"cc,bt",1,Apartment
56167,Florence,it,155.82,1,15:00,it,279,4,02/10/2015,"cc,ca,bt,bc",3,Apartment
11303,Milano,it,79.38,1,14:00,it,221,7,04/07/2014,bc,3,Apartment
88555,Venice,it,232.26,1,14:00,xu,363,2,08/07/2015,"cc, ca, bt",2,Apartment
102142,Milano,it,0,1,15:00,it,221,12,11/13/15,"cc,bt",5,Apartment
62863,Florence,it,68.6,2,15:30,it,279,11,3/25/15,"cc,ca,bt,bc",4,Apartment
107405,Paris,fr,128.0664,1,15:00,fr,4,4,1/15/16,"cc,bt",4,Apartment
53562,Paris,fr,0,1,15:00,fr,4,2,1/21/15,"cc, ca, bt",1,Apartment
87332,Florence,it,68.6,1,14:00,xu,279,4,7/22/15,"cc,ca",3,Apartment
56953,Cannes,fr,833,1,14:00,fr,378,3,03/04/2015,"cc,bt",3,Apartment
69465,Milano,it,0,1,15:00,it,221,3,4/30/15,"cc,bt",3,Apartment
103224,Roma,it,45.815,3,14:00,it,13,9,11/24/15,"cc,ca",3,Bed and Breakfast
34732,Roma,it,94.864,2,13:00,it,13,10,09/05/2014,"cc,ca",5,Apartment
79668,Milano,it,89.18,1,15:00,it,221,2,6/17/15,"cc,ca",3,Apartment
61546,Milano,it,116.62,1,13:30,it,221,12,3/15/15,"cc, ca, bt",,Apartment
46403,Milano,it,0,1,15:00,it,221,4,1/13/15,"cc,bt",,Apartment
79891,Napoli,it,0,4,11:00,en,353,4,6/17/15,"cc,bt",3,Bed and Breakfast
101127,Paris,fr,106.722,1,17:00,fr,4,1,11/24/15,"cc,ca,bt,bc",1,Apartment
50819,Palermo,it,49,7,12:00,it,326,1,12/16/14,"cc,ca",3,Apartment
116899,Milano,it,44.1,1,15:00,it,221,13,4/13/16,"cc,ca,bt,bc",,Apartment
82499,Roma,it,0,1,14:00,it,13,0,6/30/15,"cc,ca,bt,bc",2,Apartment
93704,Milano,it,146.853,1,14:00,it,221,5,09/09/2015,"cc,bt",1,Apartment
99111,Lyon,fr,185.22,1,16:00,NA,186,11,11/09/2015,"ca, bt,",3,Apartment
19333,Roma,it,0,2,15:00,it,13,4,5/27/14,ca,2,Apartment
29151,Roma,it,41.16,3,12:00,it,13,15,7/25/14,"cc,bt",3,Guest house
53660,Paris,fr,0,1,12:00,fr,4,3,06/03/2015,"cc,ca",2,Apartment
101782,Paris,fr,0,1,15:00,fr,4,9,11/12/2015,"cc,bt",4,Apartment
69446,Cannes,fr,147,1,12:00,en,378,14,05/01/2015,ca,2,Apartment
82520,Paris,fr,168.511,2,15:00,en,4,8,07/10/2015,"ca, bt,",3,Apartment
87712,Nice,fr,0,1,17:00,fr,378,2,10/27/15,"cc,bt",,Apartment
77554,Milano,it,87.22,1,15:00,it,221,2,06/09/2015,"cc, ca, bt",,Apartment
84020,Florence,it,0,1,16:00,NA,279,7,7/22/15,"cc,ca,bt,bc",5,Apartment
63878,Roma,it,112.7,1,12:00,it,13,13,3/26/15,"cc,bt",4,Apartment
35966,Roma,it,0,1,15:00,it,13,8,9/19/14,"ca, bt,",3,Apartment
103413,Roma,it,0,1,15:00,it,13,8,12/04/2015,"cc,ca",1,Apartment
81858,Florence,it,0,1,17:00,NA,279,15,09/08/2015,"cc,ca",2,Apartment
97234,Florence,it,0,1,14:00,it,279,6,10/17/15,"ca, bt,",3,Apartment
1452,Cannes,fr,408.3333337,4,14:00,fr,378,4,1/15/14,"cc,bt",5,Apartment
92457,Roma,it,0,1,11:00,it,13,0,09/03/2015,"cc,bt",3,Apartment
105591,Florence,it,0,1,14:00,he,279,13,04/03/2016,"cc, ca, bt",,Apartment
99678,Paris,fr,0,1,15:00,fr,4,0,11/03/2015,"ca, bt,",3,Apartment
56787,Paris,fr,0,1,14:00,NA,4,1,4/14/15,ca,5,Apartment
18450,Roma,it,0,1,14:00,it,13,5,5/20/14,"cc, ca, bt",4,Apartment
96706,Florence,it,0,1,12:00,it,279,4,10/16/15,"cc,ca,bt,bc",3,Apartment
70714,Paris,fr,0,1,15:00,NA,4,13,5/13/15,"cc,bt",2,Apartment
64070,Cannes,fr,0,1,14:00,fr,378,12,4/15/15,"cc,bt",,Apartment
103213,Venice,it,98,1,15:00,it,363,1,11/25/15,"cc, ca, bt",5,Apartment
104934,Paris,fr,0,1,13:00,fr,4,0,3/21/16,ca,4,Apartment
81469,Nice,fr,0,1,13:00,fr,378,5,6/25/15,"cc,bt",,Apartment
115497,Nice,fr,176.4,1,16:00,fr,378,4,4/14/16,ca,,Apartment
109799,Paris,fr,112.7,1,15:00,fr,4,4,02/12/2016,"ca, bt,",5,Apartment
103800,Cannes,fr,117.6,1,15:00,en,378,3,1/31/16,"cc,bt",1,Apartment
104848,Venice,it,181.3,4,15:00,xu,363,13,12/23/15,"cc,ca,bt,bc",1,Apartment
106562,Florence,it,49,2,15:00,it,279,8,03/03/2016,ca,5,Bed and Breakfast
105160,Roma,it,181.3,1,14:00,en,13,3,12/14/15,bc,3,Apartment
106861,Roma,it,101.92,1,14:00,it,13,2,3/20/16,"cc,ca",,Apartment
56971,Milano,it,67.62,1,14:00,it,221,13,2/17/15,"cc,bt",3,Apartment
28565,Roma,it,185.22,9,12:00,it,13,0,08/07/2014,"cc,bt",1,Bed and Breakfast
41364,Nice,fr,0,1,16:00,fr,378,14,10/29/14,"cc,bt",3,Apartment
37214,Roma,it,0,1,12:30,it,13,13,9/26/14,"cc,bt",,Apartment
69425,Venice,it,239.12,1,14:00,NA,363,5,06/08/2015,"ca, bt,",3,Apartment
99715,Roma,it,105.84,1,15:00,it,13,3,11/23/15,bc,2,Holiday home
116674,Florence,it,172.6711,1,16:00,NA,279,8,04/08/2016,"cc,ca",3,Apartment
97921,Roma,it,152.4096,1,13:00,en,13,13,01/04/2016,"cc, ca, bt",5,Apartment
82474,Paris,fr,89.964,30,12:30,fr,4,6,07/07/2015,"cc,ca",5,Hotel
113710,Roma,it,70.56,1,15:00,it,13,8,03/10/2016,"cc, ca, bt",5,Apartment
90020,Palermo,it,0,1,15:00,it,326,7,09/11/2015,"cc, ca, bt",1,Apartment
11419,Nice,fr,0,1,15:00,fr,378,13,04/09/2014,ca,,Apartment
78854,Palermo,it,0,3,12:30,it,326,3,06/10/2015,"cc,ca",,Boat
52265,Venice,it,133.28,3,14:30,it,363,14,01/07/2015,"cc,ca,bt,bc",,Apartment
88420,Paris,fr,0,1,15:00,fr,4,0,7/29/15,"cc,bt",,Apartment
85759,Paris,fr,0,1,17:00,NA,4,3,9/24/15,"cc, ca, bt",,Apartment
90913,Palermo,it,98,1,16:00,it,326,12,8/19/15,"ca, bt,",,Apartment
77346,Venice,it,245,3,15:00,it,363,5,06/10/2015,"cc,ca,bt,bc",3,Apartment
85468,Milano,it,0,1,14:00,it,221,10,7/14/15,"cc,bt",1,Apartment
35342,Paris,fr,308.7,1,12:00,fr,4,11,09/12/2014,"cc, ca, bt",,Apartment
94440,Florence,it,44.1,2,13:00,it,279,15,9/15/15,"cc,bt",5,Homestay
105142,Paris,fr,339.08,1,16:00,fr,4,8,12/15/15,"cc,ca",,Apartment
72494,Milano,it,0,1,14:00,it,221,4,5/29/15,"cc,bt",2,Apartment
56835,Paris,fr,0,1,14:00,NA,4,2,4/14/15,"cc,bt",4,Apartment
8051,Roma,it,107.8,1,14:00,it,13,13,03/10/2014,"cc,bt",3,Apartment
73322,Roma,it,83.79,2,14:30,it,13,13,5/22/15,"cc,bt",5,Bed and Breakfast
75065,Nice,fr,0,1,16:00,fr,378,4,06/01/2015,"cc,ca",2,Apartment
63208,Milano,it,0,1,14:00,it,221,6,3/27/15,"cc,ca",,Apartment
51111,Florence,it,106.33,1,13:00,it,279,3,12/19/14,"cc,bt",4,Apartment
84688,Milano,it,0,1,15:00,it,221,2,7/17/15,"cc, ca, bt",,Apartment
77749,Roma,it,47.04,2,12:00,it,13,14,06/08/2015,"cc,ca",1,Homestay
71889,Palermo,it,58.8,1,13:00,it,326,2,5/13/15,"cc, ca, bt",4,Apartment
35611,Roma,it,0,1,14:00,it,13,13,9/16/14,"cc,bt",3,Apartment
67934,Napoli,it,28.42,3,17:00,it,353,9,4/22/15,"cc,ca",3,Bed and Breakfast
109057,Paris,fr,0,1,14:00,fr,4,1,2/22/16,"cc,bt",3,Bed and Breakfast
56709,Paris,fr,897.68,1,14:00,NA,4,1,4/14/15,"cc,ca",,Apartment
4211,Lyon,fr,86.59933333,1,16:00,fr,186,6,1/22/14,"cc,bt",3,Apartment
65545,Cannes,fr,289.1,1,15:00,fr,378,13,4/22/15,"cc, ca, bt",4,Apartment
19018,Cannes,fr,0,2,15:00,fr,378,8,06/02/2014,"ca, bt,",3,Apartment
98976,Florence,it,71.687,4,14:00,it,279,13,10/31/15,"cc, ca, bt",,Guest house
101900,Roma,it,68.6,3,13:00,it,13,14,1/19/16,"cc, ca, bt",3,Guest house
88712,Roma,it,0,1,9:00,it,13,2,7/31/15,"cc,ca,bt,bc",3,Guest house
107388,Roma,it,39.2,1,14:30,it,13,15,1/30/16,"cc,bt",3,Holiday home
6642,Paris,fr,0,1,14:00,en,4,3,2/20/14,ca,1,Apartment
87929,Palermo,it,17.64,3,19:30,it,326,4,7/27/15,"cc,ca",5,Guest house
105003,Roma,it,53.9,3,10:00,it,13,15,1/26/16,"cc,ca",4,Guest house
52010,Paris,fr,404.74,4,16:00,fr,4,1,1/14/15,"cc, ca, bt",5,Apartment
31497,Roma,it,0,1,16:00,it,13,0,08/11/2014,"cc,ca,bt,bc",,Apartment
103231,Venice,it,166.6,1,13:30,it,363,4,11/24/15,"cc,bt",1,Apartment
105327,Roma,it,58.8,1,7:00,it,13,5,1/22/16,"cc,bt",1,Apartment
1808,Paris,fr,107.8,1,15:00,en,4,2,01/10/2014,"cc, ca, bt",3,Apartment
105757,Paris,fr,106.722,1,15:00,fr,4,0,1/18/16,ca,5,Apartment
5369,Roma,it,0,1,15:00,it,13,6,2/21/14,"cc,bt",,Apartment
19535,Palermo,it,0,3,12:00,it,326,2,5/28/14,"cc,bt",3,Guest house
42856,Roma,it,0,2,12:00,it,13,7,11/13/14,"cc, ca, bt",1,Apartment
12274,Paris,fr,0,1,12:00,en,4,7,4/28/14,"cc, ca, bt",,Apartment
51328,Roma,it,117.6,2,14:00,it,13,5,12/24/14,ca,,Apartment
89479,Roma,it,125.44,1,15:00,it,13,15,8/17/15,ca,5,Holiday home
41873,Paris,fr,282.24,1,14:00,NA,4,0,1/28/15,"cc,ca,bt,bc",3,Apartment
105786,Napoli,it,58.8,1,10:30,it,353,1,03/07/2016,"cc,ca",,Apartment
94763,Roma,it,200.9,1,11:30,it,13,6,9/21/15,"cc, ca, bt",5,Apartment
51119,Paris,fr,0,1,15:00,fr,4,15,12/23/14,"cc,bt",4,Apartment
100189,Palermo,it,32.144,1,14:00,it,326,0,11/04/2015,"cc, ca, bt",1,Apartment
52897,Paris,fr,0,1,16:00,fr,4,15,02/02/2015,bc,,Apartment
43313,Florence,it,0,1,14:30,it,279,0,12/02/2014,"cc, ca, bt",3,Apartment
87301,Paris,fr,0,1,17:00,xu,4,15,08/03/2015,"cc,ca,bt,bc",3,Apartment
3620,Milano,it,0,1,14:00,it,221,8,1/24/14,"cc,ca",2,Apartment
103241,Roma,it,44.1,3,14:00,it,13,3,11/30/15,"cc,bt",2,Guest house
56720,Paris,fr,0,1,14:00,NA,4,5,4/14/15,"cc, ca, bt",4,Apartment
71662,Roma,it,96.04,2,15:00,it,13,1,05/12/2015,"cc,bt",5,Bed and Breakfast
51897,Cannes,fr,0,1,14:00,fr,378,12,1/21/15,"cc, ca, bt",5,Apartment
97870,Roma,it,0,1,13:00,it,13,6,10/21/15,"cc,bt",2,Apartment
87897,Roma,it,137.2,1,15:00,it,13,6,7/27/15,ca,5,Apartment
67697,Florence,it,0,1,15:00,it,279,0,4/21/15,"cc,bt",,Apartment
75378,Roma,it,980,1,14:30,it,13,2,5/29/15,"cc, ca, bt",3,Apartment
114746,Milano,it,245,1,8:00,it,221,9,3/26/16,"cc,bt",1,Apartment
63495,Roma,it,82.32,5,13:30,it,13,5,4/14/15,"cc,ca",5,Guest house
63255,Milano,it,52.92,1,14:00,it,221,12,4/14/15,"cc,bt",,Apartment
37277,Cannes,fr,254.8,1,14:00,fr,378,2,9/26/14,"cc, ca, bt",,Apartment
114275,Roma,it,58.8,1,15:00,it,13,3,3/29/16,"cc, ca, bt",5,Apartment
11654,Palermo,it,63.7,1,12:00,it,326,5,04/09/2014,"cc,ca",3,Apartment
62812,Milano,it,0,1,14:00,it,221,3,3/23/15,ca,3,Bed and Breakfast
73114,Roma,it,0,1,14:00,it,13,12,5/20/15,ca,3,Apartment
74600,Milano,it,0,1,14:00,it,221,8,5/29/15,"cc,ca",3,Apartment
93983,Paris,fr,86.8868,1,14:00,en,4,11,09/11/2015,"cc, ca, bt",3,Apartment
104604,Roma,it,68.6,4,12:00,en,13,2,12/27/15,"cc, ca, bt",1,Bed and Breakfast
104242,Venice,it,146.02,1,15:00,it,363,2,02/02/2016,"cc, ca, bt",5,Apartment
103838,Florence,it,0,1,12:00,it,279,10,3/25/16,"cc,ca,bt,bc",1,Apartment
57811,Roma,it,98,1,14:00,it,13,11,2/19/15,"cc, ca, bt",1,Apartment
66845,Venice,it,200.9,9,15:00,it,363,8,4/21/15,"cc,bt",,ApartHotel
41574,Roma,it,0,3,14:00,it,13,5,10/31/14,"cc,ca,bt,bc",1,Hostel
98825,Florence,it,68.6,2,15:30,it,279,11,11/13/15,"cc,bt",4,Bed and Breakfast
56160,Palermo,it,112.7,1,12:00,it,326,1,02/10/2015,"cc,bt",,Holiday home
57992,Roma,it,0,3,7:00,it,13,4,2/22/15,"cc,bt",2,Bed and Breakfast
57705,Paris,fr,168.168,2,15:00,NA,4,2,2/24/15,"cc,bt",,Apartment
80613,Nice,fr,259.7,1,14:00,it,378,0,6/23/15,"cc,ca",5,Apartment
103491,Paris,fr,120.393,1,12:00,fr,4,7,3/14/16,"cc,bt",4,Apartment
58635,Nice,fr,0,1,12:00,NA,378,11,03/10/2015,"cc,ca",3,Apartment
42607,Roma,it,84.28,1,14:00,it,13,2,11/11/2014,"cc,bt",3,Apartment
97267,Paris,fr,67.62,1,16:00,fr,4,13,10/13/15,"cc,bt",5,Apartment
113630,Venice,it,338.1,3,14:00,it,363,3,3/21/16,ca,5,Hotel
27595,Cannes,fr,0,1,16:30,fr,378,8,7/15/14,"cc,bt",4,Apartment
1429,Paris,fr,0,1,15:00,fr,4,6,2/14/14,"cc,ca",3,Apartment
49906,Roma,it,0,1,14:30,it,13,13,12/19/14,"cc, ca, bt",3,Apartment
88777,Paris,fr,53.9,86,16:00,fr,4,7,12/21/15,ca,4,ApartHotel
26874,Paris,fr,137.2,1,15:00,fr,4,2,07/11/2014,"ca, bt,",,Apartment
111510,Roma,it,117.6,1,13:00,it,13,13,2/27/16,"cc,bt",1,Apartment
71608,Venice,it,131.712,6,14:00,it,363,2,5/20/15,"cc,ca,bt,bc",2,Guest house
101435,Napoli,it,58.8,5,14:00,it,353,1,11/09/2015,"cc,ca",2,Bed and Breakfast
95106,Venice,it,0,1,16:00,xu,363,5,9/21/15,"cc,bt",,Apartment
111934,Lyon,fr,166.6,1,17:00,fr,186,4,2/23/16,"cc,ca",3,Apartment
114217,Florence,it,0,1,14:30,en,279,2,3/18/16,"cc,bt",3,Apartment
63017,Roma,it,68.6,1,13:00,it,13,3,3/24/15,"cc,ca",1,Apartment
49625,Roma,it,83.3,1,14:00,it,13,2,12/09/2014,"cc,bt",3,Apartment
11329,Milano,it,76.636,1,15:00,it,221,10,04/04/2014,"cc, ca, bt",1,Apartment
109178,Roma,it,98,1,14:00,en,13,15,02/05/2016,"cc,ca",2,Holiday home
56756,Paris,fr,0,1,14:00,NA,4,14,4/14/15,"cc,bt",5,Apartment
105700,Paris,fr,263.62,1,14:00,fr,4,5,12/18/15,bc,,Apartment
56120,Cannes,fr,118.58,1,16:00,fr,378,6,02/11/2015,"ca, bt,",2,Apartment
89679,Milano,it,0,1,14:00,en,221,1,08/06/2015,"cc,ca,bt,bc",1,Apartment
90731,Cannes,fr,1409.24,1,16:00,xu,378,1,8/20/15,"cc, ca, bt",,Apartment
116813,Venice,it,103.88,1,15:00,it,363,0,4/15/16,"cc,ca",3,Apartment
74422,Nice,fr,0,1,16:00,fr,378,2,5/26/15,ca,1,Villa
53359,Florence,it,98,1,14:00,it,279,9,1/19/15,"cc,ca",4,Apartment
56707,Paris,fr,0,1,14:00,NA,4,2,4/14/15,ca,3,Apartment
102951,Nice,fr,381.22,1,14:00,fr,378,2,11/20/15,"cc,ca,bt,bc",1,Apartment
65416,Florence,it,191.1,1,14:00,xu,279,2,06/10/2015,"cc,bt",5,Apartment
44342,Paris,fr,0,1,20:00,fr,4,0,11/24/14,"cc,ca,bt,bc",5,Homestay
28008,Paris,fr,0,1,17:00,en,4,0,7/23/14,ca,3,Apartment
37238,Paris,fr,155.82,1,13:00,it,4,4,10/01/2014,"cc, ca, bt",,Bed and Breakfast
78696,Roma,it,39.2,3,13:00,it,13,11,06/09/2015,"cc,bt",3,Apartment
77569,Roma,it,0,1,14:30,it,13,3,06/06/2015,"cc,ca,bt,bc",3,Bed and Breakfast
97785,Roma,it,83.3,1,12:00,it,13,9,11/16/15,"cc,ca,bt,bc",3,Holiday home
54312,Roma,it,71.54,1,15:00,it,13,3,1/22/15,"ca, bt,",4,Apartment
89825,Milano,it,0,1,15:00,xu,221,10,8/13/15,"cc,bt",2,Apartment
77663,Roma,it,0,3,14:00,it,13,13,06/08/2015,"cc,bt",4,ApartHotel
7662,Paris,fr,0,1,16:00,fr,4,5,03/07/2014,"cc,ca,bt,bc",4,Apartment
50170,Roma,it,0,1,14:00,it,13,3,12/23/14,"cc, ca, bt",,Holiday home
31305,Florence,it,0,5,14:30,it,279,12,08/08/2014,ca,3,Apartment
99291,Palermo,it,49.392,1,15:00,it,326,2,11/05/2015,"cc,ca,bt,bc",3,Apartment
62593,Roma,it,0,1,14:00,it,13,5,04/08/2015,"cc,bt",5,Holiday home
40995,Palermo,it,0,1,12:00,it,326,0,10/23/14,"cc,ca,bt,bc",5,Holiday home
21659,Nice,fr,0,1,16:00,en,378,8,06/12/2014,"cc,ca",3,Holiday home
64718,Nice,fr,0,1,17:00,NA,378,0,04/07/2015,"cc,ca,bt,bc",3,Apartment
6641,Paris,fr,148.96,1,14:00,fr,4,0,2/28/14,"ca, bt,",3,Apartment
7249,Cannes,fr,122.5,3,14:00,fr,378,2,03/07/2014,"cc,bt",1,Apartment
98277,Florence,it,127.4,1,15:00,xu,279,7,10/24/15,"cc,bt",1,Apartment
110784,Roma,it,166.6,1,14:00,it,13,15,03/02/2016,"cc,bt",3,Apartment
99114,Lyon,fr,0,1,16:00,NA,186,4,11/09/2015,"cc,ca,bt,bc",,Apartment
102455,Roma,it,0,1,15:00,it,13,14,11/16/15,"cc,ca",5,Guest house
61924,Florence,it,87.318,1,15:00,it,279,13,3/21/15,"cc,ca",5,Apartment
